"longitude","latitude","presencia"
-84.1573,34.9992,1
-116.439,43.213,1
-74.4044,40.6844,1
-84.8613,32.4937,1
-76.6637,42.7315,1
-76.6637,42.7315,1
-86.7468,36.2488,1
-79.576,35.4162,1
-80.4975,35.2925,1
-71.703,42.1052,1
-74.1612,40.0709,1
-72.4742,42.6108,1
-74.935,40.76,1
-77.216,39.127,1
-75.1883,39.3806,1
-74.11,40.7508,1
-115.9723,36.2751,1
-73.7075,42.8997,1
-84.0958,41.3884,1
-78.0308,36.0472,1
-78.0925,35.9494,1
-78.2115,35.8493,1
-78.0106,36.0344,1
-71.3843,42.3009,1
-119.6731,36.6245,1
-77.0067,38.8742,1
-71.662,41.9418,1
-92.814,45.3361,1
-94.1189,45.4956,1
-94.0857,44.9489,1
-117.1911,34.5511,1
-117.6814,35.6877,1
-72.7709,44.4623,1
-81.5689,35.2898,1
-115.0544,36.2603,1
-115.0477,36.2067,1
-93.8287,44.9371,1
-78.4989,35.7144,1
-114.9817,35.7998,1
-91.4353,45.21,1
-70.649,41.9254,1
-77.0567,35.2096,1
-85.4034,39.8541,1
-94.0008,44.9054,1
-86.9889,38.1941,1
-90.136,43.883,1
-94.7557,45.6541,1
-90.03,30.05,1
-74.5678,40.4032,1
-116.6831,34.8536,1
-76.5642,42.3913,1
-106.4275,31.9783,1
-78.3674,35.2516,1
-73.2871,42.5621,1
-73.2266,44.0848,1
-120.1345,36.3818,1
-71.5102,42.5515,1
-121.2489,37.8948,1
-79.5481,35.9911,1
-119.7165,35.6473,1
-77.9874,34.7471,1
-119.0561,35.8358,1
-78.3139,35.4869,1
-93.339,37.0439,1
-121.2284,44.068,1
-121.614,42.695,1
-119.343,45.917,1
-118.5658,34.2367,1
-77.624,36.213,1
-73.092,42.6691,1
-121.9664,38.3006,1
-74.017,40.818,1
-72.0531,42.2781,1
-79.5258,34.7047,1
-79.5597,34.7667,1
-73.3236,40.7631,1
-97.1486,33.6561,1
-74.4947,40.9242,1
-119.3088,35.7804,1
-118.313,34.7195,1
-78.0383,36.0703,1
-116.5933,33.9242,1
-116.5625,33.9097,1
-118.38,34.862,1
-74.5848,40.0696,1
-71.586,41.9759,1
-120.41,36.73,1
-92.91,45.47,1
-74.442,40.2577,1
-72.714,42.2937,1
-71.6456,42.1664,1
-77.7197,36.4333,1
-93.1983,44.4754,1
-93.1246,44.4579,1
-71.1505,41.9596,1
-93.96,43.93,1
-95.1135,45.5126,1
-95.3605,44.7877,1
-94.0286,44.9029,1
-95.15,45.85,1
-94.58,45.61,1
-117.1544,34.5092,1
-70.505,41.3589,1
-90.6781,38.8266,1
-123.129,45.472,1
-83.2001,42.378,1
-98.3319,29.4694,1
-98.2972,29.4792,1
-100.3839,29.3289,1
-99.7161,29.2167,1
-99.5525,33.04,1
-98.4447,29.2717,1
-113.6561,33.7767,1
-84.1475,31.1962,1
-121.4189,42.0223,1
-121.6116,42.0303,1
-120.3678,42.209,1
-121.5858,42.2389,1
-121.228,44.061,1
-87.53,37.99,1
-104.604,39.638,1
-104.6848,39.9044,1
-104.6215,39.8017,1
-104.561,39.637,1
-104.529,39.637,1
-104.659,39.899,1
-104.64,40.44,1
-104.779,40.237,1
-105.878,37.4534,1
-108.32,39.145,1
-107.815,39.523,1
-72.4969,42.1486,1
-79.5383,34.7958,1
-121.7478,38.0017,1
-82.227,41.3028,1
-118.2069,34.1283,1
-76.0514,36.7898,1
-81.266,33.79,1
-83.8391,40.7596,1
-84.066,30.991,1
-74.2434,40.4444,1
-81.812,35.2977,1
-81.1342,35.7117,1
-76.8351,39.3417,1
-81.9818,32.8207,1
-121.0464,42.2033,1
-80.4819,34.9523,1
-72.0375,42.2376,1
-79.5139,34.8178,1
-92.8041,45.3159,1
-86.49,41.7,1
-117.5311,34.0439,1
-117.5961,34.05,1
-117.9366,34.6156,1
-75.3869,43.1664,1
-75.4049,43.1696,1
-75.3713,43.1508,1
-76.2241,43.1838,1
-76.1301,43.1727,1
-76.5157,43.4293,1
-76.0642,42.9866,1
-70.6537,41.757,1
-70.6537,41.757,1
-75.2888,38.7175,1
-70.9834,42.0664,1
-75.4767,43.1841,1
-70.8024,42.0499,1
-73.7449,43.0969,1
-117.0653,43.7968,1
-73.2039,44.1394,1
-74.3595,41.4049,1
-72.2939,42.585,1
-116.285,43.467,1
-122.6632,45.5285,1
-121.785,42.2542,1
-123.317,44.5735,1
-80.4511,35.5256,1
-67.0443,18.4729,1
-94.4014,45.5879,1
-118.875,35.1507,1
-118.8753,35.1507,1
-120.6676,36.8768,1
-81.2417,28.0581,1
-76.3432,43.3424,1
-81.0514,33.9324,1
-105.9711,32.9764,1
-79.7923,34.2393,1
-117.1919,34.545,1
-79.2448,36.0841,1
-120.49,43.2369,1
-81.3153,35.5861,1
-75.053,39.8388,1
-83.5364,41.6447,1
-73.865,42.5869,1
-118.0122,36.2751,1
-71.8508,42.1413,1
-94.0823,36.1643,1
-75.8522,40.8601,1
-78.9675,36.3125,1
-78.9861,36.2881,1
-117.0352,32.7533,1
-74.3783,40.7274,1
-74.8229,40.8606,1
-120.1234,40.1501,1
-117.5658,34.0384,1
-118.2772,33.7331,1
-119.9714,36.9161,1
-71.065,41.8533,1
-78.6395,35.5332,1
-72.3254,42.2038,1
-72.3155,42.2166,1
-78.231,37.9672,1
-72.3656,42.1872,1
-80.6973,33.3402,1
-114.6517,33.6617,1
-112.6614,33.0211,1
-71.596,42.028,1
-71.599,42.025,1
-76.87,35.5011,1
-104.7815,39.8087,1
-79.0902,34.4367,1
-78.913,34.9096,1
-78.9125,34.9086,1
-79.0847,34.4384,1
-79.0907,34.6318,1
-78.5243,34.5194,1
-78.8105,35.0472,1
-78.7874,34.3536,1
-78.2055,35.1212,1
-79.706,35.4209,1
-78.9136,34.9109,1
-120.879,36.627,1
-75.2225,39.8358,1
-111.9997,33.6416,1
-117.2836,33.8961,1
-84.5107,39.1419,1
-74.7108,40.1275,1
-74.3289,40.4567,1
-76.3061,36.2647,1
-87.1816,39.5209,1
-76.5238,42.21,1
-79.1994,34.8167,1
-74.5514,40.5606,1
-112.3633,38.9605,1
-112.343,39.1625,1
-112.3598,39.1545,1
-84.2568,32.5729,1
-81.9642,27.6646,1
-94.7155,45.4025,1
-94.7212,45.3929,1
-81.8101,27.9133,1
-78.2904,42.9813,1
-157.9681,21.3756,1
-78.2904,42.9813,1
-102.2683,30.9878,1
-77.1852,35.0677,1
-79.8294,34.9092,1
-77.4812,36.481,1
-95.1247,45.4955,1
-82.502,34.6576,1
-74.6974,39.9818,1
-74.7019,39.9799,1
-80.3046,26.0106,1
-75.04,39.9894,1
-77.513,35.759,1
-81.254,33.502,1
-75.602,38.7577,1
-75.5353,38.3736,1
-78.972,36.4374,1
-83.5601,30.1193,1
-72.3,42.1,1
-76.3936,39.4276,1
-74.6634,40.7119,1
-97.8451,31.115,1
-117.5828,34.5765,1
-77.1615,36.4426,1
-77.287,37.3418,1
-102.8683,31.8434,1
-111.9842,33.4345,1
-112.0448,33.4304,1
-88.2445,40.0817,1
-75.4881,40.1206,1
-111.2428,32.3697,1
-118.5747,34.1836,1
-100.307,44.3888,1
-104.7458,38.7745,1
-77.9792,35.4782,1
-75.3095,39.613,1
-110.8167,32.1665,1
-110.9906,32.1461,1
-111.0279,32.3435,1
-111.5511,32.8757,1
-92.6636,44.2066,1
-92.6543,44.2201,1
-98.4447,35.0134,1
-118.1957,35.2296,1
-79.5191,35.2208,1
-81.1,29.08,1
-73.2158,42.4874,1
-75.1793,39.539,1
-72.9191,42.5205,1
-74.4394,40.605,1
-114.908,36.408,1
-114.908,36.408,1
-83.6971,33.7368,1
-71.987,42.3222,1
-121.8747,37.6624,1
-70.7786,41.96,1
-70.6884,41.9473,1
-76.7106,35.875,1
-75.5149,41.061,1
-76.6529,42.4681,1
-77.219,34.998,1
-75.0834,42.5422,1
-95.5262,45.6434,1
-159.5817,21.9019,1
-74.1261,40.6381,1
-118.28,33.728,1
-87.1555,41.5611,1
-118.2821,34.7165,1
-118.2739,34.7141,1
-77.0743,35.2167,1
-93.7784,44.851,1
-119.02,36.05,1
-119.0397,36.1028,1
-111.484,33.1606,1
-97.6849,30.2659,1
-117.145,34.4969,1
-110.82,32.1164,1
-97.0745,37.7517,1
-122.1507,37.712,1
-76.5163,39.4476,1
-112.4008,34.6584,1
-112.4275,34.6494,1
-78.1922,35.5044,1
-74.6257,40.3797,1
-79.4472,34.7564,1
-78.2508,35.9481,1
-79.0975,34.4761,1
-79.3539,34.7142,1
-89.0478,35.5783,1
-74.2971,40.8146,1
-74.305,40.8154,1
-76.4673,37.5725,1
-119.6225,35.3056,1
-121.9939,38.5211,1
-77.6731,35.9222,1
-74.9442,40.5228,1
-77.642,34.437,1
-76.0164,39.0317,1
-111.6122,33.2675,1
-105.6094,36.7169,1
-113.2167,37.6582,1
-113.189,37.6668,1
-113.2369,37.6498,1
-104.6625,39.6384,1
-104.5626,39.6384,1
-78.8078,35.0717,1
-121.0522,37.1303,1
-83.6433,30.849,1
-70.9133,41.7819,1
-74.6501,40.4836,1
-106.5472,35.1527,1
-117.1815,33.5226,1
-120.2908,36.6175,1
-112.8314,32.367,1
-118.4585,34.8442,1
-118.4802,34.8366,1
-113.1772,34.5858,1
-118.0687,35.2047,1
-121.4128,38.3475,1
-121.4128,38.3475,1
-121.4128,38.3475,1
-118.1856,35.0267,1
-118.1642,35.0247,1
-118.1856,35.0267,1
-121.1819,38.4686,1
-121.1778,38.4661,1
-121.1803,38.4619,1
-118.525,34.8253,1
-118.4974,34.8215,1
-112.6658,33.0264,1
-121.3811,38.3651,1
-121.3811,38.3651,1
-121.3811,38.3651,1
-119.8339,36.2478,1
-119.8342,36.2261,1
-119.9053,36.2261,1
-121.2958,38.3026,1
-121.2958,38.3026,1
-121.2958,38.3026,1
-121.2958,38.3026,1
-121.2958,38.3026,1
-121.2958,38.3026,1
-119.9031,36.2217,1
-119.0889,35.2233,1
-118.1645,35.0074,1
-118.2469,34.9,1
-118.2383,34.9003,1
-103.3067,30.9602,1
-120.4045,36.5814,1
-117.4775,34.5123,1
-119.4008,36.3537,1
-71.9782,42.4318,1
-77.6672,43.0762,1
-93.2791,44.1251,1
-93.2572,44.1389,1
-81.1822,28.4889,1
-74.2163,41.5841,1
-105.1471,40.5928,1
-105.1459,40.5911,1
-118.2881,34.6656,1
-118.2869,34.6656,1
-79.2119,34.9689,1
-123.0079,44.8598,1
-73.3638,42.2431,1
-78.9708,34.82,1
-78.9505,34.8079,1
-117.1012,43.998,1
-79.185,34.6806,1
-116.875,33.0122,1
-116.875,33.0122,1
-116.8607,33.0185,1
-77.3161,35.64,1
-76.1541,36.4726,1
-117.5528,34.1003,1
-121.1145,38.3399,1
-71.0774,42.1776,1
-92.9721,44.5277,1
-79.6551,34.2345,1
-78.9498,43.1994,1
-88.1328,40.2867,1
-74.6542,40.5744,1
-74.8579,40.4642,1
-74.863,40.4539,1
-78.1411,36.4044,1
-110.0881,32.2861,1
-110.0513,32.136,1
-93.899,44.3194,1
-77.9335,35.993,1
-111.2892,32.551,1
-78.3709,35.6042,1
-78.2973,35.5574,1
-78.3023,35.5729,1
-92.5161,44.5351,1
-70.6148,41.8291,1
-118.8128,35.3219,1
-80.6658,35.7108,1
-86.6116,34.611,1
-79.8875,34.2744,1
-118.8119,35.3142,1
-119.4577,36.6056,1
-74.8136,39.9267,1
-74.8144,39.9283,1
-118.8519,35.3,1
-71.2425,41.9017,1
-77.7764,38.5483,1
-70.5212,41.767,1
-94.2891,44.2595,1
-87.1482,40.9498,1
-81.3517,33.2777,1
-84.6635,32.089,1
-83.3789,32.638,1
-94.5138,45.4586,1
-82.022,33.364,1
-71.7154,41.4402,1
-84.8256,39.839,1
-84.8162,39.8335,1
-80.961,32.465,1
-74.0784,41.4691,1
-81.2844,32.2929,1
-81.3533,28.7706,1
-119.6825,35.4161,1
-119.6292,35.4225,1
-106.683,34.5826,1
-106.688,34.692,1
-106.6678,35.2644,1
-106.4824,35.1048,1
-111.0081,31.5,1
-73.3445,42.2286,1
-87.8422,34.8315,1
-109.5652,45.7038,1
-114.9294,36.0316,1
-76.842,36.351,1
-80.1281,34.1078,1
-74.1142,40.7278,1
-73.2322,40.8261,1
-72.7645,40.923,1
-75.1258,39.9031,1
-103.1324,40.6658,1
-106.6733,31.7928,1
-93.2391,44.2995,1
-120.8917,37.8583,1
-79.6097,34.9656,1
-76.2316,39.1444,1
-74.2258,40.2297,1
-76.8749,38.5915,1
-89.0883,42.1753,1
-79.6037,34.9807,1
-70.8978,42.0892,1
-86.3011,39.7631,1
-86.3,39.7669,1
-80.4747,35.5417,1
-118.2894,34.7133,1
-118.2894,34.7133,1
-111.0331,32.2894,1
-91.7169,37.9853,1
-91.7912,44.1144,1
-76.0389,40.9361,1
-81.4407,35.1875,1
-77.9697,34.8239,1
-93.0229,44.7224,1
-121.3853,38.7918,1
-78.1071,35.4375,1
-104.4611,33.4529,1
-74.5324,40.5391,1
-77.0461,42.8151,1
-72.6642,42.0589,1
-78.9174,36.4797,1
-78.6222,36.3268,1
-78.689,35.216,1
-74.1002,40.6636,1
-117.3236,34.7664,1
-78.918,33.6677,1
-78.022,35.274,1
-118.1631,34.6439,1
-81.8306,35.2578,1
-78.7503,35.8136,1
-119.7319,36.8855,1
-119.7986,36.7666,1
-121.5865,38.6902,1
-81.106,32.89,1
-80.9561,32.4978,1
-81.297,33.491,1
-117.5628,34.4739,1
-117.5622,34.4714,1
-117.47,34.4153,1
-117.4697,34.4175,1
-117.4708,34.4131,1
-117.1214,32.9061,1
-117.1706,33.21,1
-117.5558,35.0069,1
-117.5557,35.0122,1
-117.338,35.033,1
-117.5555,35.0195,1
-117.5661,35.021,1
-117.5659,35.0148,1
-117.3563,35.0308,1
-117.9394,34.6189,1
-117.9344,34.6136,1
-116.1528,34.1742,1
-116.1525,34.1719,1
-115.7734,32.792,1
-115.7793,32.7941,1
-118.2827,35.0229,1
-117.9389,34.6131,1
-116.0903,34.1922,1
-104.5069,33.3511,1
-122.232,38.1322,1
-81.5056,35.2586,1
-72.0085,42.2834,1
-73.3758,40.7308,1
-108.7856,38.2725,1
-121.3375,38.2378,1
-121.4128,38.3647,1
-121.4313,38.3389,1
-121.2789,38.2531,1
-103.1378,32.1274,1
-103.1831,32.1836,1
-103.3233,32.4697,1
-103.3036,32.6819,1
-104.2347,32.3456,1
-84.8307,31.4155,1
-92.7036,33.6315,1
-82.575,31.8103,1
-88.9976,33.9267,1
-104.7467,40.0814,1
-82.5209,36.252,1
-104.551,40.3862,1
-104.554,40.3862,1
-105.03,40.23,1
-104.6921,40.1817,1
-104.8957,40.5795,1
-104.8958,40.5751,1
-73.2261,42.7536,1
-78.135,35.819,1
-74.3209,40.4755,1
-74.4353,41.3825,1
-121.4578,38.5872,1
-121.4164,38.6436,1
-121.4637,38.4486,1
-121.1647,38.4498,1
-113.1808,33.3783,1
-78.658,34.44,1
-111.06,41.77,1
-95.3862,44.9483,1
-73.1058,44.7797,1
-66.2205,17.9786,1
-80.4226,35.6326,1
-111.895,40.7672,1
-81.7829,33.9684,1
-81.739,34.011,1
-79.695,35.3117,1
-72,42.1,1
-78.4705,34.961,1
-117.6591,33.9656,1
-65.9077,18.4055,1
-104.843,37.372,1
-120.149,36.527,1
-106.0189,37.0681,1
-106.22,37.777,1
-105.9276,37.6945,1
-105.1784,35.6346,1
-105.1732,35.6347,1
-118.2803,34.7237,1
-120.1103,35.9828,1
-92.549,45.4455,1
-106.8128,35.2836,1
-111.4303,33.0356,1
-77.9542,35.8683,1
-76.058,36.33,1
-106.0609,35.5878,1
-118.0444,33.9108,1
-118.0444,33.9108,1
-122.7219,38.4691,1
-106.8555,35.0297,1
-79.7837,33.8878,1
-77.4178,36.9405,1
-78.1469,36.1394,1
-73.904,43.0738,1
-94.1233,45.3644,1
-90.3226,43.5959,1
-73.05,42.56,1
-74.336,40.438,1
-92.8766,45.2528,1
-92.8125,45.2872,1
-77.7951,35.2878,1
-93.5152,35.4671,1
-93.4464,35.4706,1
-77.5664,36.4356,1
-93.9689,44.179,1
-93.376,44.5576,1
-94.5961,45.6269,1
-70.7406,42.1775,1
-86.9473,38.9099,1
-77.934,37.523,1
-77.9446,37.5262,1
-117.0049,32.5865,1
-77.4678,36.4769,1
-80.742,32.5645,1
-75.215,39.485,1
-74.0872,40.2342,1
-114.9361,35.4797,1
-79.3217,35.2439,1
-74.7444,41.1522,1
-78.1833,35.5764,1
-88.5553,35.1497,1
-88.5511,35.1406,1
-88.6467,35.1661,1
-84.9317,31.0651,1
-116.0139,33.1125,1
-116.0059,33.1101,1
-71.2494,42.5942,1
-119.1278,35.3933,1
-93.437,44.7966,1
-79.1958,34.9439,1
-79.1289,34.8475,1
-74.5671,42.7751,1
-74.539,40.1826,1
-121.4225,41.0314,1
-81.7544,33.6747,1
-76.0872,36.4333,1
-122.949,44.826,1
-81.5884,35.3092,1
-82.6724,40.896,1
-81.5956,35.2536,1
-72.9794,44.9106,1
-79.268,34.9838,1
-94.0442,45.4381,1
-94.1358,45.532,1
-94.1143,45.4978,1
-86.2153,40.1403,1
-71.902,41.583,1
-76.033,36.27,1
-71.6764,42.5417,1
-71.6235,42.5546,1
-79.3847,34.8449,1
-74.2433,40.245,1
-72.8885,40.9344,1
-74.3642,40.7397,1
-71.6958,42.2661,1
-71.066,42.1149,1
-118.3342,34.7036,1
-118.135,34.7306,1
-81.2433,35.6122,1
-79.4497,35.7474,1
-108.2481,32.7139,1
-74.3995,40.4948,1
-73.2403,42.4525,1
-115.3503,35.7931,1
-115.32,35.63,1
-122.807,45.014,1
-74.7171,40.4509,1
-115.9554,43.2884,1
-83.6758,33.6781,1
-76.9972,36.3064,1
-73.8113,43.0937,1
-74.6481,40.5744,1
-104.8948,40.5779,1
-95.7672,43.9803,1
-72.5509,42.1379,1
-79.4235,35.8627,1
-77.6494,35.4442,1
-77.7625,36.0528,1
-76.581,36.443,1
-116.9059,33.7671,1
-76.22,39.436,1
-115.5464,32.8033,1
-103.4747,30.4551,1
-112.9559,32.9223,1
-114.6962,33.6187,1
-114.7444,33.5917,1
-116.3508,33.2989,1
-115.47,33.08,1
-81.433,31.25,1
-115.1754,36.0874,1
-115.1778,36.0886,1
-69.6714,44.5577,1
-118.0767,34.6489,1
-82.3378,29.7004,1
-117.7008,33.9852,1
-117.4001,34.0943,1
-117.2306,34.0863,1
-117.5731,34.0414,1
-117.2275,34.0861,1
-117.565,34.0419,1
-117.5717,34.0428,1
-117.5169,34.075,1
-117.2414,34.0758,1
-117.2356,34.0835,1
-117.5167,34.0792,1
-117.2336,34.0856,1
-117.5033,34.0728,1
-117.5164,34.0833,1
-117.2114,34.08,1
-117.5203,34.0808,1
-117.4253,34.1312,1
-117.4217,34.1311,1
-117.2742,34.0942,1
-117.5719,34.0317,1
-117.5692,34.0325,1
-119.0747,36.0281,1
-117.2281,34.0811,1
-118.4036,34.8181,1
-118.3528,34.8486,1
-118.3868,34.839,1
-117.9228,34.5119,1
-121.4753,38.5164,1
-74.6697,40.4015,1
-77.064,36.425,1
-120.918,44.1843,1
-122.1489,37.411,1
-78.4482,42.0869,1
-71.2933,42.0412,1
-78.3869,35.2431,1
-78.6892,34.5,1
-78.6733,35.2193,1
-78.6695,35.2187,1
-118.2982,34.6557,1
-72.4458,41.955,1
-89.3508,35.2249,1
-77.8336,35.4372,1
-81.1836,35.6567,1
-120.5287,37.8898,1
-81.6969,35.305,1
-78.25,36.25,1
-77.9757,34.2902,1
-78.308,36.057,1
-113.0536,38.3111,1
-107.6326,45.7301,1
-79.281,34.5611,1
-96.4397,42.4585,1
-79.6061,33.9954,1
-106.7361,34.9861,1
-80.302,36.0288,1
-77.166,36.614,1
-72.71,42.2,1
-71.9929,42.0474,1
-72.0117,42.0909,1
-78.3678,36.2656,1
-81.2159,32.9473,1
-71.0913,41.8378,1
-72.75,42.05,1
-80.6811,28.4586,1
-74.6165,40.0478,1
-84.4824,42.7151,1
-114.87,36.23,1
-80.4079,35.7129,1
-94.8541,44.9361,1
-79.7017,35.3025,1
-72.1807,42.419,1
-86.4697,38.7095,1
-70.7664,41.9425,1
-78.4153,36.3711,1
-118.0017,35.1712,1
-117.9553,35.2492,1
-117.9768,35.25,1
-104.5942,36.3981,1
-93.1664,37.2464,1
-83.8056,39.8939,1
-72.5497,42.1345,1
-74.6474,40.0321,1
-77.8233,39.6718,1
-77.8015,39.6818,1
-77.8233,39.6185,1
-77.8254,39.6214,1
-73.0886,44.7878,1
-92.032,43.976,1
-94.1213,45.4774,1
-71.9721,42.1436,1
-75.8723,43.9324,1
-80.7586,33.6867,1
-93.21,44.88,1
-78.9836,34.7716,1
-78.981,34.7691,1
-72.309,41.964,1
-71.8706,42.224,1
-71.8706,42.224,1
-71.8706,42.224,1
-122.5429,38.2168,1
-78.4597,36.4147,1
-78.3283,36.3953,1
-122.1608,37.4343,1
-118.0175,33.8817,1
-78.8239,36.08,1
-78.3508,35.0154,1
-81.6006,30.4944,1
-119.1485,43.5022,1
-72.3222,42.2008,1
-115.4,35.6,1
-80.7124,35.7397,1
-87.2082,39.4575,1
-94.486,45.618,1
-94.5575,45.6502,1
-123.47,45.068,1
-78.8453,42.8128,1
-78.8534,42.809,1
-78.8542,42.8111,1
-78.8554,42.8185,1
-120.691,35.32,1
-103.1947,40.6316,1
-96.1726,33.1662,1
-72.4403,41.0675,1
-72.1027,42.4029,1
-81.1061,35.9022,1
-74.5353,39.4884,1
-71.0892,42.0591,1
-79.0318,34.5831,1
-105.1839,35.6569,1
-79.1997,36.0792,1
-71.5061,42.4369,1
-121.5055,38.6435,1
-76.9939,42.8915,1
-91.5452,42.6786,1
-79.79,35.6,1
-120.1069,36.5314,1
-91.44,34.4397,1
-71.385,42.3639,1
-73.192,43.833,1
-106.6578,35.3133,1
-76.5978,36.4378,1
-73.8485,42.8226,1
-74.7081,41.7966,1
-70.9564,41.655,1
-87.4138,39.132,1
-109.9193,32.0628,1
-118.2897,34.7231,1
-118.2897,34.7231,1
-118.2897,34.7231,1
-118.2897,34.7231,1
-118.2897,34.7231,1
-118.311,34.7147,1
-74.3536,40.5003,1
-76.136,36.4765,1
-74.8018,39.9873,1
-89.4976,31.4035,1
-89.4859,31.3971,1
-120.1103,35.9831,1
-77.9703,36.432,1
-76.4894,36.1606,1
-76.5078,36.1144,1
-120.6536,37.0576,1
-116.6396,33.5553,1
-105.8805,37.6903,1
-98.4183,29.245,1
-98.4183,29.245,1
-98.6692,29.2219,1
-106.341,32.0344,1
-106.9133,32.2517,1
-93.1104,44.6552,1
-117.5445,34.0977,1
-93.3505,44.1739,1
-117.5341,34.0353,1
-122.0927,38.2321,1
-114.918,33.5673,1
-77.9814,34.2867,1
-119.13,34.2089,1
-117.23,33.8672,1
-117.2,34.5975,1
-77.4091,36.125,1
-72.49,43.79,1
-72.5399,42.4291,1
-78.7358,35.5581,1
-77.593,36.395,1
-73.9816,41.4946,1
-107.1572,39.415,1
-116.8276,34.8634,1
-116.8276,34.8634,1
-92.8911,45.475,1
-122.4818,37.7509,1
-82.75,30.29,1
-116.497,36.518,1
-76.8825,40.7952,1
-72.7711,40.9281,1
-71.6977,42.1024,1
-83.1741,30.3763,1
-81.2562,33.7915,1
-79.1811,35.4583,1
-109.6835,41.6291,1
-72.9389,42.2131,1
-95.3571,44.9555,1
-92.8807,44.045,1
-105.2772,36.5442,1
-106.1901,36.3317,1
-70.7865,41.7689,1
-73.3361,42.433,1
-73.347,42.4269,1
-73.3326,42.4281,1
-72.3095,42.2228,1
-95.1884,44.9318,1
-71.6415,42.4207,1
-76.9734,38.7721,1
-112.2177,33.4472,1
-118.3247,34.6892,1
-118.3047,34.7089,1
-85.6923,44.7767,1
-82.5328,27.9658,1
-76.1616,40.1985,1
-97.35,32.05,1
-77.1056,35.5017,1
-77.1343,35.1543,1
-117.0175,33.7672,1
-78.4212,34.7456,1
-79.7846,35.7527,1
-73.11,42.252,1
-75.5346,43.239,1
-77.4992,35.8581,1
-117.2733,34.1119,1
-121.7235,38.6827,1
-78.6811,35.2044,1
-93.8843,45.2108,1
-95.6915,44.9503,1
-84.2972,32.5831,1
-92.6843,45.3918,1
-81.1525,35.9091,1
-110.8157,32.0979,1
-72.5658,42.8761,1
-114.9744,35.8513,1
-114.9564,35.8673,1
-82.8718,32.0586,1
-117.5117,33.8264,1
-75.9252,40.4235,1
-72.0673,42.5212,1
-117.3851,33.9782,1
-117.6067,34.0397,1
-78.327,35.701,1
-74.9977,39.505,1
-75.07,39.4624,1
-76.2013,39.4721,1
-74.7221,40.3014,1
-71.8,42.5,1
-74.6295,40.5737,1
-122.6195,45.1314,1
-77.6617,35.3958,1
-79.2001,34.6705,1
-113.1371,37.8271,1
-116.9876,43.931,1
-80.4169,35.9033,1
-72.5074,41.8215,1
-122.265,45.375,1
-78.2988,36.0694,1
-70.7233,41.7875,1
-94.0403,45.435,1
-75.0148,39.7602,1
-77.3753,42.3374,1
-75.4305,43.1837,1
-74.0842,40.2639,1
-74.4758,40.8153,1
-86.9402,40.4211,1
-86.0769,40.2761,1
-70.6131,41.4447,1
-74.4919,41.2003,1
-104.014,39.6865,1
-74.8472,40.2928,1
-73.0614,42.0895,1
-77.6159,35.8296,1
-105.846,39.9592,1
-76.2865,42.5025,1
-120.0686,35.4056,1
-72.8103,41.2811,1
-77.9697,34.8239,1
-76.0767,39.1995,1
-70.9558,42.0511,1
-71.1354,42.0597,1
-73.6757,42.835,1
-71.2555,42.4691,1
-71.2594,42.2767,1
-71.3403,42.1278,1
-72.633,41.6432,1
-71.6175,42.0439,1
-77.1747,43.2444,1
-96.8411,33.0842,1
-74.7186,40.8189,1
-78.1398,35.7998,1
-74.7539,40.2314,1
-93.6122,40.1155,1
-82.8431,29.6351,1
-75.5939,40.5562,1
-83.3896,33.3081,1
-79.9282,35.8702,1
-80.7749,35.735,1
-119.0561,35.8319,1
-84.8495,32.8959,1
-106.1104,38.8151,1
-70.8983,42.8475,1
-119.42,36.2,1
-121.2331,44.1926,1
-79.1044,34.5244,1
-77.1356,36.4414,1
-76.6785,42.093,1
-119.52,39.59,1
-83.3089,43.0347,1
-97.8465,35.2666,1
-86.12,41.69,1
-72.7481,42.1483,1
-81.3267,35.6292,1
-76.46,36.22,1
-76.4619,36.2231,1
-71.4465,42.6697,1
-110.8106,32.097,1
-121.75,38.55,1
-120.4322,37.3657,1
-117.331,33.9704,1
-72.5325,42.3913,1
-76.1347,38.5831,1
-75.6764,38.2026,1
-75.6111,38.0981,1
-74.2752,40.5344,1
-121.3979,38.6014,1
-118.0812,34.6607,1
-74.4847,40.3136,1
-115.8573,32.7928,1
-115.8632,32.7904,1
-118.2587,33.9779,1
-93.7649,45.3171,1
-94.2113,45.6823,1
-94.058,44.094,1
-93.348,44.529,1
-92.9223,45.347,1
-93.785,44.818,1
-92.9045,45.4926,1
-93.497,44.652,1
-93.788,44.72,1
-92.9407,45.4362,1
-92.6707,44.2387,1
-94.1098,45.5157,1
-93.608,44.628,1
-94.0504,45.6361,1
-94.0593,45.6234,1
-93.846,44.848,1
-92.872,45.468,1
-93.888,44.839,1
-94.749,45.6716,1
-95.1398,45.499,1
-92.8976,45.4567,1
-92.8866,45.4736,1
-94.048,44.093,1
-92.9221,45.4396,1
-92.8417,45.4918,1
-94.1386,45.591,1
-93.395,44.529,1
-94.1304,45.5208,1
-73.9812,41.9619,1
-73.8843,41.7163,1
-111.7386,32.9369,1
-74.5017,40.3206,1
-117.2389,32.8744,1
-77.8441,40.817,1
-71.6593,41.6133,1
-77.8839,35.7819,1
-71.9876,42.3328,1
-76.8009,38.7892,1
-84.3431,32.9208,1
-71.7,42.1,1
-102.2903,31.2418,1
-93.0826,44.6716,1
-112.9042,37.8828,1
